Date,Zone_Name,temperature_2m_mean,temperature_2m_max,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_mean,relative_humidity_2m_min,dew_point_2m_mean,vpd_mean_kpa,vpd_max_kpa
2012-07-14,100 Mile House Fire Zone,20.705414,27.480042,0.5307741,2.5078125,36.09875,24.035368,5.1359253,1.5606973,2.785616
2012-07-15,100 Mile House Fire Zone,16.4758,20.998138,4.1806965,2.8017342,68.68876,51.77339,10.702057,0.5868628,1.1992611
2012-07-16,100 Mile House Fire Zone,19.344513,25.277954,0.19789898,1.7025826,58.336353,40.658585,10.959412,0.93537736,1.911153
2012-07-17,100 Mile House Fire Zone,21.172089,28.790741,1.3182696,2.732881,49.962196,31.71759,10.327911,1.2576581,2.70227
2012-07-18,100 Mile House Fire Zone,19.516876,25.782043,0.2680289,3.5655513,44.38337,30.344963,7.0643616,1.2620852,2.3114142
2012-07-19,100 Mile House Fire Zone,18.824402,26.402954,0.0019553422,1.9092019,44.80051,28.279076,6.57193,1.1997256,2.4688826
2012-07-20,100 Mile House Fire Zone,18.364563,24.347961,5.2193527,2.9009466,57.628517,39.93795,9.858582,0.8947917,1.8299761
2012-07-21,100 Mile House Fire Zone,16.740997,23.181427,1.2711383,3.393636,53.37938,35.82041,7.213806,0.88865995,1.8229666
2012-07-22,100 Mile House Fire Zone,14.523224,21.320496,6.2772446,3.0367858,57.67411,37.606804,6.2729187,0.69994307,1.582534
2012-07-23,100 Mile House Fire Zone,11.455811,13.879425,21.580606,2.9425836,90.88665,77.54313,10.0191345,0.12330544,0.35619736
2012-07-24,100 Mile House Fire Zone,14.859528,20.550049,2.0633826,2.5413148,74.56337,52.0953,10.3811035,0.42987514,1.1588597
2012-07-25,100 Mile House Fire Zone,16.1138,21.870636,2.33401,1.0382757,71.28431,49.77328,10.9131775,0.5259409,1.3175249
2012-07-26,100 Mile House Fire Zone,17.090118,23.899445,1.2975292,1.7235904,61.657608,40.509647,9.669037,0.7472255,1.7644571
2012-07-27,100 Mile House Fire Zone,17.398499,24.158844,2.1127906,1.8970424,57.432114,37.881657,8.903656,0.8459127,1.8713056
2012-07-28,100 Mile House Fire Zone,16.164154,21.903137,2.4371614,1.556615,67.93807,47.49507,10.239441,0.5891185,1.3800197
2012-07-29,100 Mile House Fire Zone,17.471283,24.535736,0.2945581,2.2320173,56.795017,36.79369,8.806488,0.8625288,1.9475286
2012-07-30,100 Mile House Fire Zone,16.29123,22.173615,3.7110343,2.4463367,61.58944,42.69701,8.898621,0.7115123,1.531158
2012-07-31,100 Mile House Fire Zone,15.520996,20.713074,0.7799995,1.9087453,60.23016,43.46889,7.8432617,0.70129955,1.3813432
2012-08-01,100 Mile House Fire Zone,13.994476,19.355347,3.0087602,2.6558585,67.397156,47.94815,8.049713,0.52100396,1.1693878
2012-08-02,100 Mile House Fire Zone,12.761597,17.851257,1.1345514,2.5851707,64.19474,46.304234,6.165283,0.5279746,1.0979521
2012-08-03,100 Mile House Fire Zone,16.354431,24.64621,9.137374e-06,1.7994379,56.628323,33.9532,7.719391,0.806653,2.0485282
2012-08-04,100 Mile House Fire Zone,19.746887,28.192993,0.42825,1.4637911,57.055454,34.344055,11.001526,0.988538,2.5097742
2012-08-05,100 Mile House Fire Zone,21.202087,30.336395,0.008655689,2.2689717,51.125313,29.74405,10.700928,1.2306868,3.0390081
2012-08-06,100 Mile House Fire Zone,20.792664,28.923248,1.1402022,2.782745,51.181717,31.50019,10.339905,1.1987368,2.7317345
2012-08-07,100 Mile House Fire Zone,18.83902,25.653412,3.0901952,1.8865676,61.09707,40.35148,11.1813965,0.84630275,1.9643344
2012-08-08,100 Mile House Fire Zone,17.706818,23.510101,2.4152086,3.7565253,56.30566,39.374752,8.898315,0.88535523,1.7564913
2012-08-09,100 Mile House Fire Zone,15.841156,22.605194,0.06489096,1.8512768,59.50578,39.046566,7.9665833,0.72886384,1.6719803
2012-08-10,100 Mile House Fire Zone,16.134613,22.610565,0.08166506,1.779994,53.87588,36.00917,6.785858,0.84590703,1.7558692
2012-08-11,100 Mile House Fire Zone,16.73169,23.69403,0.25747702,1.4819764,52.26984,33.987736,6.898468,0.90927196,1.933866
2012-08-12,100 Mile House Fire Zone,18.254974,26.380798,0.034750838,2.3798592,46.82776,28.560873,6.6972046,1.1151879,2.455973
2012-08-13,100 Mile House Fire Zone,17.60559,24.511414,0.050537277,2.6531827,48.91501,32.00493,6.7374573,1.028523,2.0920374
2012-08-14,100 Mile House Fire Zone,15.024902,18.055786,1.1807915,2.5164552,65.75625,54.23194,8.667847,0.58491147,0.9479666
2012-08-15,100 Mile House Fire Zone,15.070648,22.506012,0.00012496155,1.5436467,53.025948,33.31779,5.5674744,0.8047212,1.8181458
2012-08-16,100 Mile House Fire Zone,16.823517,25.859955,0.0,0.8732936,44.506393,25.576809,4.6588745,1.0633482,2.4810548
2012-08-17,100 Mile House Fire Zone,19.613739,29.316864,0.00019408211,1.2147574,41.459114,23.189054,6.1602173,1.3364606,3.1335895
2012-08-18,100 Mile House Fire Zone,21.105743,30.029694,0.011041236,1.5866238,41.022034,24.146627,7.347687,1.4763393,3.2239933
2012-08-19,100 Mile House Fire Zone,21.45929,28.39154,0.2788217,2.641047,42.62151,28.183708,8.227844,1.4677643,2.777111
2012-08-20,100 Mile House Fire Zone,19.39856,27.047058,0.26577756,2.7688992,46.149754,29.068884,7.52771,1.2130466,2.535926
2012-08-21,100 Mile House Fire Zone,16.956543,23.025421,1.5047301,2.2694325,55.260647,37.949596,7.922058,0.8645431,1.7459496
2012-08-22,100 Mile House Fire Zone,15.383453,21.160278,1.3099431,2.4502945,62.045204,43.182156,8.15033,0.66341364,1.4270347
2012-08-23,100 Mile House Fire Zone,10.429626,14.716583,5.449803,2.382343,68.95391,52.058315,4.974243,0.39234984,0.80277264
2012-08-24,100 Mile House Fire Zone,10.433929,15.78595,0.5602616,2.7685175,63.04531,44.451782,3.6985474,0.46715486,0.9962991
2012-08-25,100 Mile House Fire Zone,13.083923,19.567017,0.0,0.905613,56.38058,37.309067,4.598938,0.6569142,1.4270577
2012-08-26,100 Mile House Fire Zone,15.376831,22.948608,0.0056633786,2.3322468,50.524128,31.51875,5.154541,0.8644235,1.9179659
2012-08-27,100 Mile House Fire Zone,15.433685,21.69931,0.058996875,3.074038,45.235447,30.558863,3.6263733,0.96032274,1.802595
2012-08-28,100 Mile House Fire Zone,12.09436,16.916046,0.88860077,3.7308571,52.42266,38.39495,2.6437988,0.671466,1.1874028
2012-08-29,100 Mile House Fire Zone,11.628052,16.885223,0.5965184,3.2343357,57.74179,41.090622,3.5759277,0.57831746,1.1332278
2012-08-30,100 Mile House Fire Zone,10.281921,14.8845215,3.3985171,1.9531305,66.37034,49.08247,4.2862854,0.42082632,0.86188555
2012-08-31,100 Mile House Fire Zone,8.307251,12.89859,3.2015135,1.9720056,76.42624,56.294525,4.403839,0.258233,0.65027815
2012-09-01,100 Mile House Fire Zone,9.267151,15.846436,1.2385288,2.9935164,65.62777,42.628914,3.1595764,0.4017926,1.0329827
2012-09-02,100 Mile House Fire Zone,10.975433,16.06485,0.18027371,2.6027045,64.332726,46.19314,4.500458,0.46744537,0.9824229
2012-09-03,100 Mile House Fire Zone,11.927765,16.146637,0.028828844,2.7650478,59.911633,45.577015,4.3830566,0.5595924,0.99887246
2012-09-04,100 Mile House Fire Zone,12.514984,17.72638,0.05348015,2.3131592,60.55662,43.31912,5.089813,0.57228726,1.1499112
2012-09-05,100 Mile House Fire Zone,11.270203,15.665436,0.16380651,2.3423142,62.648457,47.057594,4.4006042,0.49919534,0.94226503
2012-09-06,100 Mile House Fire Zone,12.222229,20.259949,0.0,1.5918953,54.691685,32.76751,3.3614807,0.64485025,1.5975608
2012-09-07,100 Mile House Fire Zone,14.927795,25.029968,0.0,1.3125963,52.55944,28.111654,5.3076477,0.80527264,2.2813315
2012-09-08,100 Mile House Fire Zone,16.490417,25.40918,0.030206915,2.9737341,44.311203,25.607449,4.2934265,1.0447396,2.414642
2012-09-09,100 Mile House Fire Zone,14.316589,20.21222,1.2789404,4.57359,48.806293,33.619247,3.6838074,0.83535093,1.5726773
2012-09-10,100 Mile House Fire Zone,6.168579,10.109955,9.653002,3.9329,71.64706,54.824375,1.4265442,0.26824135,0.55884045
2012-09-11,100 Mile House Fire Zone,5.6033936,11.01889,0.26154336,3.0113606,59.19216,40.99962,-1.741272,0.37124598,0.77547956
2012-09-12,100 Mile House Fire Zone,8.567535,16.760529,0.0,2.612051,54.95545,32.124924,0.020751953,0.502223,1.2954078
2012-09-13,100 Mile House Fire Zone,11.938599,21.249146,0.0,2.3923926,52.859837,29.247995,2.6163025,0.6584988,1.7867154
2012-09-14,100 Mile House Fire Zone,13.074554,21.40741,0.007564568,1.9477032,52.418114,30.94564,3.551361,0.71615076,1.7608361
2012-09-15,100 Mile House Fire Zone,11.062073,18.829895,0.027177133,2.0930197,49.985565,30.316294,1.022644,0.6592605,1.5150506
2012-09-16,100 Mile House Fire Zone,10.00769,18.59256,0.0,1.9350456,49.042477,28.141209,-0.21270752,0.6260619,1.5393269
2012-09-17,100 Mile House Fire Zone,12.30365,23.208557,0.0,1.6944216,47.380653,23.83415,1.4188843,0.7529276,2.166974
2012-09-18,100 Mile House Fire Zone,13.028564,22.474335,0.0,1.6124429,48.44015,26.714737,2.3938293,0.7736926,1.9943434
2012-09-19,100 Mile House Fire Zone,13.61557,22.867676,0.0,1.2692561,54.319435,30.391506,4.561737,0.7122322,1.9400104
2012-09-20,100 Mile House Fire Zone,14.717712,24.934662,0.0,1.2424972,51.536,27.34872,4.8305664,0.81157786,2.2924895
2012-09-21,100 Mile House Fire Zone,15.643646,25.16156,3.577787e-05,0.8889297,51.792248,28.777409,5.758362,0.8568012,2.277977
2012-09-22,100 Mile House Fire Zone,15.276459,23.919067,0.0068973554,1.1501697,56.493176,33.025074,6.677063,0.7552511,1.9887892
2012-09-23,100 Mile House Fire Zone,14.880829,24.022186,0.00032030107,1.5321492,57.809765,32.74247,6.642151,0.71398807,2.009583
2012-09-24,100 Mile House Fire Zone,13.003876,20.22641,4.2807727,2.6072872,65.126785,41.155743,6.604767,0.52245337,1.3953471
2012-09-25,100 Mile House Fire Zone,9.793304,14.845581,0.8810804,2.157277,68.216866,48.948677,4.2115173,0.38491213,0.86198425
2012-09-26,100 Mile House Fire Zone,9.370148,17.117493,0.054719605,1.2573678,59.922188,36.149693,1.9763184,0.47175038,1.2464886
2012-09-27,100 Mile House Fire Zone,11.628387,20.713654,0.0,2.2582722,55.14484,30.894348,2.924591,0.6138712,1.6886637
2012-09-28,100 Mile House Fire Zone,11.20462,15.652771,1.9364878,2.6288307,66.80702,50.004196,5.2601013,0.4416911,0.88909996
2012-09-29,100 Mile House Fire Zone,9.067993,12.752594,1.0847167,2.0559845,74.704865,58.48645,4.813965,0.29174012,0.6117864
2012-09-30,100 Mile House Fire Zone,9.335419,15.523163,0.018039925,2.6806433,63.30085,42.17014,2.7145386,0.43097126,1.0199107
2012-10-01,100 Mile House Fire Zone,11.146118,16.854614,3.151325,5.4483075,63.002174,43.511173,4.363556,0.49041313,1.0845563
2012-10-02,100 Mile House Fire Zone,3.4012756,6.5191956,0.7389423,3.9124153,55.87798,44.97056,-4.583069,0.34398413,0.5333778
2012-10-03,100 Mile House Fire Zone,2.5109863,8.168976,0.0010943016,1.6556754,62.729412,42.348,-3.8822632,0.27277103,0.6256266
2012-10-04,100 Mile House Fire Zone,3.1690369,9.357452,0.0,1.4072695,60.933147,39.773483,-3.6474,0.2996058,0.70831215
2012-10-05,100 Mile House Fire Zone,3.699524,10.835754,0.00049420533,1.4540235,64.47414,39.577805,-2.384613,0.2828645,0.78455263
2012-10-06,100 Mile House Fire Zone,6.2266235,14.683624,0.0022479233,1.1345607,66.51088,37.8436,0.44848633,0.31810737,1.0385835
2012-10-07,100 Mile House Fire Zone,7.679779,16.622437,0.0028997047,1.6322356,66.321335,36.822433,1.7949219,0.35348982,1.1952238
2012-10-08,100 Mile House Fire Zone,8.0685425,14.434418,0.006698508,1.9010257,65.363205,42.871002,1.9615479,0.37331092,0.9393337
2012-10-09,100 Mile House Fire Zone,8.239502,17.036682,2.0536248e-05,2.039733,61.654705,34.63714,1.3074341,0.41811478,1.2695026
2012-10-10,100 Mile House Fire Zone,6.9519043,12.877716,0.03051791,2.2194262,71.73152,48.239094,2.1968384,0.2822762,0.7690802
2012-10-11,100 Mile House Fire Zone,4.5873413,9.486053,0.4101606,2.0144787,78.5873,56.184418,1.1853943,0.18147272,0.51978725
2012-10-12,100 Mile House Fire Zone,7.652954,12.386444,4.390796,2.8889,75.57385,55.061996,3.6102905,0.25590658,0.646526
2012-10-13,100 Mile House Fire Zone,7.9711914,12.309509,3.5648339,3.0859404,75.90118,56.7978,3.979889,0.2580179,0.6184165
2012-10-14,100 Mile House Fire Zone,9.080841,12.731201,7.933232,4.1826406,80.9983,63.55748,5.991913,0.21934527,0.5363019
2012-10-15,100 Mile House Fire Zone,6.344635,9.635773,2.8968112,4.140588,74.550316,59.605427,2.1521912,0.24372059,0.48405284
2012-10-16,100 Mile House Fire Zone,4.697174,8.309814,2.4248812,5.631598,58.087147,45.30531,-2.8489075,0.3579536,0.599244
2012-10-17,100 Mile House Fire Zone,1.9260559,6.201996,0.17707606,3.2004712,58.827366,43.580677,-5.287689,0.28899732,0.53500605
2012-10-18,100 Mile House Fire Zone,3.3028564,5.0915527,8.742138,2.969957,79.42675,70.069405,0.08239746,0.15928,0.26276118
2012-10-19,100 Mile House Fire Zone,4.472992,9.538239,11.429065,3.7317276,83.625854,59.10322,1.941742,0.13766342,0.4868676
2012-10-20,100 Mile House Fire Zone,-1.0652466,0.66015625,4.4901543,1.589596,87.19828,76.92646,-2.9233093,0.07233471,0.14784983
2012-10-21,100 Mile House Fire Zone,-2.2466736,-0.3454895,1.7342004,0.6253663,87.40895,76.03862,-4.054535,0.06520373,0.1427168
2012-10-22,100 Mile House Fire Zone,-2.9239197,-0.0982666,0.35781047,0.9858092,73.28783,59.5551,-7.035248,0.13153458,0.2452763
2012-10-23,100 Mile House Fire Zone,-4.9190063,-2.4900513,0.96301067,1.4475285,73.12807,60.981293,-8.990784,0.11387631,0.1984427
2012-10-24,100 Mile House Fire Zone,-3.8861694,-0.71432495,0.3658249,0.9561954,76.55396,60.554893,-7.401062,0.10742232,0.2286897
2012-10-25,100 Mile House Fire Zone,-2.1271362,1.0282593,0.17370564,1.5974011,74.869156,59.493572,-5.98584,0.13130045,0.26655242
2012-10-26,100 Mile House Fire Zone,-1.1220398,1.5097046,1.2050414,1.9006673,82.97115,68.575836,-3.6459045,0.095819026,0.2140809
2012-10-27,100 Mile House Fire Zone,-0.28079224,1.4112854,3.8683887,2.3735995,92.02237,81.44201,-1.41922,0.04774058,0.12553716
2012-10-28,100 Mile House Fire Zone,1.339508,4.6157837,1.0090094,2.4277325,89.962776,71.34379,-0.12634277,0.06754798,0.2433458
2012-10-29,100 Mile House Fire Zone,2.0371704,5.7894287,4.6052213,2.7231627,92.69971,71.22158,0.9788513,0.05165112,0.2652117
2012-10-30,100 Mile House Fire Zone,0.010314941,2.17099,3.0196133,2.7209792,87.49196,74.907265,-1.818573,0.07645649,0.1792432
2012-10-31,100 Mile House Fire Zone,-0.3725891,0.83773804,7.800308,0.6100198,95.685875,87.66006,-0.97732544,0.02564466,0.0800935
2012-11-01,100 Mile House Fire Zone,0.9822998,3.0223694,0.63850063,1.1792909,95.62522,82.67344,0.36203003,0.028692901,0.13150346
2012-11-02,100 Mile House Fire Zone,3.229126,5.523529,0.5379547,2.7015684,92.48978,78.7707,2.1286926,0.057842016,0.19206315
2012-11-03,100 Mile House Fire Zone,3.7869568,7.2144165,3.0473316,3.1677918,90.47029,71.33127,2.370758,0.076346934,0.29147643
2012-11-04,100 Mile House Fire Zone,4.8569336,8.088501,2.9068098,3.4964075,90.89365,72.772064,3.49469,0.078645945,0.2938581
2012-11-05,100 Mile House Fire Zone,4.260895,7.971283,0.6696339,3.1314032,75.076164,58.117294,0.2347107,0.20644826,0.4484266
2012-11-06,100 Mile House Fire Zone,1.1116943,2.9919739,6.6281023,2.1154945,89.51743,78.284454,-0.41964722,0.06939685,0.1644594
2012-11-07,100 Mile House Fire Zone,-0.7262268,1.9951172,5.2907424,2.1583912,86.681335,71.2297,-2.6697083,0.07714993,0.20294428
2012-11-08,100 Mile House Fire Zone,-4.2205505,-2.0073853,0.2943016,2.0566177,84.940094,72.04228,-6.374237,0.06728342,0.14737123
2012-11-09,100 Mile House Fire Zone,-7.5295105,-5.6753235,0.4011287,2.3443513,72.940865,63.27995,-11.545319,0.09384942,0.14690244
2012-11-10,100 Mile House Fire Zone,-9.7846985,-6.8511353,0.045448206,2.1310887,70.92622,56.46085,-14.067932,0.08449641,0.15914744
2012-11-11,100 Mile House Fire Zone,-8.027863,-4.2836304,0.5693027,2.4698412,74.44816,55.93902,-11.7717285,0.08525166,0.19591735
2012-11-12,100 Mile House Fire Zone,-2.8998108,-0.6173096,2.2207837,2.2406964,83.80665,70.849815,-5.25473,0.07988194,0.17020735
2012-11-13,100 Mile House Fire Zone,-0.697876,1.457367,2.1888244,2.1648772,86.32783,73.87249,-2.69693,0.07936227,0.17732847
2012-11-14,100 Mile House Fire Zone,-1.1256409,2.6316528,0.80765253,2.5585215,81.725,62.33666,-3.851715,0.10280377,0.27802473
2012-11-15,100 Mile House Fire Zone,-2.127533,-0.019439697,0.1951267,1.8688084,85.95762,73.67145,-4.160431,0.073364735,0.16058743
2012-11-16,100 Mile House Fire Zone,-1.8988037,1.0675354,0.07240421,3.8343465,82.91811,66.81931,-4.4150696,0.090768635,0.21896496
2012-11-17,100 Mile House Fire Zone,1.1209412,4.8703613,3.835072,3.4923215,81.56421,62.555378,-1.6824951,0.122130275,0.32368946
2012-11-18,100 Mile House Fire Zone,0.22470093,2.4876404,2.2174828,3.8651175,78.54463,66.77801,-3.0665283,0.133208,0.24273649
2012-11-19,100 Mile House Fire Zone,0.3831482,1.5561218,10.013972,3.2823825,87.22999,80.170815,-1.4921875,0.08020121,0.13553995
2012-11-20,100 Mile House Fire Zone,-2.0268555,0.5498657,2.579676,2.4854612,92.21769,76.412384,-3.120514,0.040963173,0.14994165
2012-11-21,100 Mile House Fire Zone,-3.8363647,-1.5507202,5.608367,3.240246,91.80398,77.49111,-4.9732056,0.037692487,0.12272063
2012-11-22,100 Mile House Fire Zone,-4.961731,-2.015808,0.69599265,2.8901036,84.296104,67.6552,-7.200989,0.06633359,0.17039022
2012-11-23,100 Mile House Fire Zone,-0.90960693,2.2531433,4.5062947,3.0036123,85.436806,68.0111,-3.0447693,0.083233,0.22984919
2012-11-24,100 Mile House Fire Zone,-3.825592,-0.63964844,0.6844603,1.7539808,90.2247,71.30366,-5.191925,0.04499182,0.16728374
2012-11-25,100 Mile House Fire Zone,-4.6712036,-0.88668823,0.08101067,1.7996596,81.248085,61.353695,-7.394287,0.08097273,0.2212466
2012-11-26,100 Mile House Fire Zone,-5.782654,-2.383545,0.003384647,1.1548433,85.74458,66.44432,-7.7866516,0.05656442,0.17201439
2012-11-27,100 Mile House Fire Zone,-4.8771973,-2.5410767,0.0027496717,1.5736672,84.45181,70.914314,-7.094055,0.06609857,0.14736488
2012-11-28,100 Mile House Fire Zone,-1.901825,0.0942688,1.5194659,2.2315722,83.339,72.02959,-4.350708,0.08851239,0.17201895
2012-11-29,100 Mile House Fire Zone,0.04119873,2.6460571,1.6397924,2.9318836,90.21112,74.83737,-1.371582,0.05996996,0.18593699
2012-11-30,100 Mile House Fire Zone,0.76745605,3.4340515,2.1605673,3.1312423,89.43653,73.95414,-0.77197266,0.06821567,0.20353001
2012-12-01,100 Mile House Fire Zone,0.2894287,3.9190063,2.9246485,3.3959086,85.38834,65.922615,-1.8745422,0.091145515,0.27556217
2012-12-02,100 Mile House Fire Zone,-1.2061157,1.0952454,4.3659635,2.7183547,85.4898,72.34344,-3.3277588,0.081144005,0.1828754
2012-12-03,100 Mile House Fire Zone,-1.435791,0.7866821,1.6333749,2.5370843,78.51077,66.79509,-4.688263,0.11815798,0.21472552
2012-12-04,100 Mile House Fire Zone,0.9489746,4.2898254,4.0218115,4.7326174,75.376236,59.462463,-2.9172668,0.16111204,0.33646196
2012-12-05,100 Mile House Fire Zone,-2.214386,-0.123931885,1.0941548,3.5057282,65.03768,55.80689,-7.90152,0.18148911,0.2675066
2012-12-06,100 Mile House Fire Zone,-3.8918457,-2.221161,2.3646452,2.4659505,79.85108,70.52025,-6.858734,0.09227657,0.15295231
2012-12-07,100 Mile House Fire Zone,-6.0049744,-3.5819702,1.4129765,3.1123116,73.93783,61.581676,-9.90036,0.10166812,0.18008938
2012-12-08,100 Mile House Fire Zone,-9.205719,-6.0448914,0.14640567,1.982078,72.38112,56.69153,-13.26004,0.08402333,0.16842975
2012-12-09,100 Mile House Fire Zone,-7.4519043,-4.6931763,3.295625,2.6239016,79.32419,64.269875,-10.415314,0.07214323,0.15402988
2012-12-10,100 Mile House Fire Zone,-3.7630005,-0.9960327,5.7286587,3.2377517,85.97468,70.06342,-5.7658997,0.06485739,0.17001498
2012-12-11,100 Mile House Fire Zone,-1.6411133,-0.38867188,4.0157146,2.3495631,85.97471,78.450165,-3.679535,0.07595906,0.12794939
2012-12-12,100 Mile House Fire Zone,-4.3022766,-1.702301,0.57672924,2.5767932,86.66791,71.434746,-6.1910706,0.059197843,0.15400833
2012-12-13,100 Mile House Fire Zone,-4.966034,-2.926941,5.598026,2.3234892,86.16509,73.9558,-6.9201355,0.058419853,0.12821648
2012-12-14,100 Mile House Fire Zone,-6.4679565,-2.6265564,1.7192734,2.7302024,81.289734,60.86769,-9.143829,0.07044014,0.19701016
2012-12-15,100 Mile House Fire Zone,-7.3173523,-4.516449,1.9340016,2.6271985,83.845345,67.73377,-9.580963,0.056958795,0.14097032
2012-12-16,100 Mile House Fire Zone,-7.147064,-4.9263,2.5316956,2.1696372,86.74621,73.2316,-8.979736,0.047351032,0.11337483
2012-12-17,100 Mile House Fire Zone,-6.642578,-4.595398,5.834016,2.4123518,89.618935,76.70709,-8.063873,0.03856069,0.10116008
2012-12-18,100 Mile House Fire Zone,-11.294464,-8.418549,0.5680846,2.0295331,87.36411,69.65216,-12.97583,0.03255999,0.09821044
2012-12-19,100 Mile House Fire Zone,-8.793396,-5.6249084,3.152988,3.096955,85.6449,67.09841,-10.761719,0.045110762,0.13213405
2012-12-20,100 Mile House Fire Zone,-4.6422424,-2.1440735,4.1813087,2.243075,87.904366,72.960144,-6.3405457,0.05234489,0.14109725
2012-12-21,100 Mile House Fire Zone,-8.360413,-5.725952,0.7677375,1.4800167,90.7955,74.14197,-9.595367,0.029922962,0.103048414
